0	2025-01-09 03:50:02	10.799672800451555	106.74036606461506
0	2025-01-09 07:06:38	10.801071503084366	106.74276811458903
0	2025-01-09 18:40:10	10.751267931650224	106.6694077741173
0	2025-01-09 19:08:47	10.76368267723191	106.68007943827753
0	2025-01-09 17:25:00	10.754016782968973	106.68424411479937
1	2025-01-09 15:22:05	10.778105074448447	106.68561637293534
1	2025-01-09 17:00:18	10.778105074448447	106.68561637293534
1	2025-01-09 18:21:11	10.7638299	106.6927577
1	2025-01-09 16:54:26	10.778105074448447	106.68561637293534
3	2025-01-09 05:54:37	10.741840301667647	106.69802334073968
3	2025-01-09 06:41:36	10.741840301667647	106.69802334073968
4	2025-01-09 14:16:25	10.81091366162911	106.7032510825876
4	2025-01-09 15:51:36	10.81091366162911	106.7032510825876
0	2025-01-10 14:05:48	10.799672800451555	106.74036606461506
0	2025-01-10 07:25:22	10.80133364021578	106.7392341376053
0	2025-01-10 00:08:00	10.799672800451555	106.74036606461506
1	2025-01-10 00:13:39	10.744949960311564	106.69531639287088
1	2025-01-10 17:54:13	10.778105074448447	106.68561637293534
1	2025-01-10 14:37:43	10.778105074448447	106.68561637293534
3	2025-01-10 08:08:44	10.741788867451135	106.69883185570617
1	2025-01-11 13:26:09	10.778105074448447	106.68561637293534
1	2025-01-11 18:09:16	10.7638299	106.6927577
1	2025-01-11 06:56:36	10.744949960311564	106.69531639287088
2	2025-01-11 20:50:16	10.771320992090434	106.66353229983463
2	2025-01-11 11:47:15	10.756597857399218	106.69244118317624
4	2025-01-11 13:45:56	10.81091366162911	106.7032510825876
4	2025-01-11 18:30:23	10.8125685174392	106.70252731936849
0	2025-01-12 17:16:27	10.757526774387795	106.68611894834407
0	2025-01-12 13:59:20	10.799672800451555	106.74036606461506
0	2025-01-12 08:05:50	10.8024965	106.7372632
0	2025-01-12 12:39:40	10.8024965	106.7372632
1	2025-01-12 21:47:48	10.744949960311564	106.69531639287088
1	2025-01-12 07:45:04	10.778105074448447	106.68561637293534
1	2025-01-12 20:33:40	10.744949960311564	106.69531639287088
4	2025-01-12 13:23:02	10.81091366162911	106.7032510825876
4	2025-01-12 05:50:00	10.81091366162911	106.7032510825876
0	2025-01-13 07:33:26	10.8024965	106.7372632
0	2025-01-13 09:17:48	10.8024965	106.7372632
0	2025-01-13 07:41:58	10.8024965	106.7372632
0	2025-01-13 08:46:55	10.8024965	106.7372632
0	2025-01-13 20:47:43	10.798317174459097	106.72009624479483
2	2025-01-13 12:13:48	10.7684286	106.6645542
2	2025-01-13 17:12:02	10.756597857399218	106.69244118317624
2	2025-01-13 15:34:36	10.756597857399218	106.69244118317624
4	2025-01-13 12:23:33	10.81091366162911	106.7032510825876
0	2025-01-14 17:35:39	10.748160342355522	106.68513783364793
0	2025-01-14 06:43:20	10.799672800451555	106.74036606461506
0	2025-01-14 09:04:15	10.8024965	106.7372632
2	2025-01-14 20:37:31	10.771320992090434	106.66353229983463
2	2025-01-14 15:54:04	10.756597857399218	106.69244118317624
4	2025-01-14 00:45:25	10.81091366162911	106.7032510825876
4	2025-01-14 20:49:20	10.81091366162911	106.7032510825876
1	2025-01-15 12:35:13	10.7435024	106.6955178
1	2025-01-15 11:44:03	10.778105074448447	106.68561637293534
1	2025-01-15 08:18:40	10.778105074448447	106.68561637293534
2	2025-01-15 16:52:14	10.756597857399218	106.69244118317624
2	2025-01-15 16:46:53	10.756597857399218	106.69244118317624
1	2025-01-16 12:44:19	10.7435024	106.6955178
1	2025-01-16 01:29:06	10.744949960311564	106.69531639287088
1	2025-01-16 09:23:43	10.778105074448447	106.68561637293534
1	2025-01-16 18:56:56	10.7638299	106.6927577
1	2025-01-16 01:08:02	10.744949960311564	106.69531639287088
3	2025-01-16 22:02:01	10.741840301667647	106.69802334073968
3	2025-01-16 10:39:54	10.7407757	106.6992577
2	2025-01-17 19:40:03	10.7701119	106.6661271
2	2025-01-17 02:47:51	10.771320992090434	106.66353229983463
2	2025-01-17 19:23:35	10.7701119	106.6661271
2	2025-01-17 10:59:39	10.756597857399218	106.69244118317624
2	2025-01-17 20:35:04	10.771320992090434	106.66353229983463
3	2025-01-17 11:57:05	10.7407757	106.6992577
4	2025-01-17 08:58:57	10.8125685174392	106.70252731936849
0	2025-01-18 05:33:25	10.799672800451555	106.74036606461506
1	2025-01-18 07:32:07	10.778105074448447	106.68561637293534
1	2025-01-18 12:06:51	10.7435024	106.6955178
1	2025-01-18 18:08:32	10.7638299	106.6927577
1	2025-01-18 20:46:04	10.744949960311564	106.69531639287088
2	2025-01-18 20:20:40	10.771320992090434	106.66353229983463
2	2025-01-18 08:42:29	10.756597857399218	106.69244118317624
3	2025-01-18 10:20:09	10.7407757	106.6992577
0	2025-01-19 16:43:40	10.765906888560416	106.70066554477289
0	2025-01-19 07:25:07	10.80136120182899	106.73938136467493
1	2025-01-19 12:20:49	10.7435024	106.6955178
1	2025-01-19 17:36:22	10.778105074448447	106.68561637293534
1	2025-01-19 01:25:39	10.744949960311564	106.69531639287088
1	2025-01-19 19:22:23	10.7638299	106.6927577
1	2025-01-19 20:29:12	10.744949960311564	106.69531639287088
2	2025-01-19 08:25:31	10.756597857399218	106.69244118317624
2	2025-01-19 16:42:34	10.756597857399218	106.69244118317624
2	2025-01-19 07:34:32	10.756597857399218	106.69244118317624
0	2025-01-20 06:15:00	10.799672800451555	106.74036606461506
0	2025-01-20 21:58:27	10.799672800451555	106.74036606461506
0	2025-01-20 08:18:11	10.8024965	106.7372632
0	2025-01-20 23:11:00	10.799672800451555	106.74036606461506
1	2025-01-20 14:13:24	10.778105074448447	106.68561637293534
1	2025-01-20 15:34:32	10.778105074448447	106.68561637293534
1	2025-01-20 02:00:01	10.744949960311564	106.69531639287088
1	2025-01-20 21:08:37	10.744949960311564	106.69531639287088
1	2025-01-20 19:57:04	10.7638299	106.6927577
4	2025-01-20 05:22:45	10.81091366162911	106.7032510825876
0	2025-01-21 11:13:16	10.8024965	106.7372632
0	2025-01-21 19:35:29	10.775104292773957	106.69088373270232
0	2025-01-21 11:59:20	10.8024965	106.7372632
0	2025-01-21 08:55:47	10.8024965	106.7372632
1	2025-01-21 16:17:41	10.778105074448447	106.68561637293534
1	2025-01-21 21:09:41	10.744949960311564	106.69531639287088
3	2025-01-21 14:03:29	10.741840301667647	106.69802334073968
3	2025-01-21 13:36:53	10.741840301667647	106.69802334073968
2	2025-01-22 11:27:52	10.756597857399218	106.69244118317624
2	2025-01-22 04:45:37	10.771320992090434	106.66353229983463
2	2025-01-22 18:22:55	10.7701119	106.6661271
2	2025-01-22 10:23:30	10.756597857399218	106.69244118317624
1	2025-01-23 20:01:39	10.75919947364558	106.69882366681371
1	2025-01-23 08:45:32	10.778105074448447	106.68561637293534
1	2025-01-23 18:09:36	10.7638299	106.6927577
1	2025-01-23 13:03:54	10.765546366183688	106.69693215934345
2	2025-01-23 18:44:22	10.7701119	106.6661271
2	2025-01-23 19:39:05	10.7701119	106.6661271
4	2025-01-23 12:39:23	10.81091366162911	106.7032510825876
4	2025-01-23 03:30:45	10.81091366162911	106.7032510825876
1	2025-01-24 15:14:50	10.778105074448447	106.68561637293534
1	2025-01-24 08:05:59	10.778105074448447	106.68561637293534
1	2025-01-24 20:28:53	10.744949960311564	106.69531639287088
1	2025-01-24 11:33:22	10.778105074448447	106.68561637293534
2	2025-01-24 07:27:43	10.756597857399218	106.69244118317624
2	2025-01-24 16:05:31	10.756597857399218	106.69244118317624
2	2025-01-24 10:47:41	10.756597857399218	106.69244118317624
2	2025-01-24 09:15:28	10.756597857399218	106.69244118317624
3	2025-01-24 21:18:04	10.741840301667647	106.69802334073968
3	2025-01-24 20:54:18	10.741840301667647	106.69802334073968
4	2025-01-24 15:13:18	10.81091366162911	106.7032510825876
0	2025-01-25 21:11:38	10.79941396277471	106.73408417585487
0	2025-01-25 12:11:24	10.8024965	106.7372632
0	2025-01-25 15:25:16	10.789517273327442	106.73381535421974
0	2025-01-25 08:26:59	10.8024965	106.7372632
2	2025-01-25 14:29:01	10.756597857399218	106.69244118317624
2	2025-01-25 20:54:42	10.771320992090434	106.66353229983463
2	2025-01-25 04:03:21	10.771320992090434	106.66353229983463
2	2025-01-25 20:15:28	10.771320992090434	106.66353229983463
3	2025-01-25 12:21:02	10.741840301667647	106.69802334073968
3	2025-01-25 21:27:55	10.741840301667647	106.69802334073968
1	2025-01-26 14:34:11	10.778105074448447	106.68561637293534
1	2025-01-26 10:50:41	10.778105074448447	106.68561637293534
1	2025-01-26 03:36:57	10.744949960311564	106.69531639287088
2	2025-01-26 17:27:39	10.756597857399218	106.69244118317624
2	2025-01-26 14:19:02	10.756597857399218	106.69244118317624
2	2025-01-26 11:34:33	10.756597857399218	106.69244118317624
2	2025-01-26 08:11:02	10.756597857399218	106.69244118317624
3	2025-01-26 20:26:48	10.741840301667647	106.69802334073968
4	2025-01-26 05:58:20	10.81091366162911	106.7032510825876
0	2025-01-27 21:25:32	10.798877993996712	106.7401521010415
0	2025-01-27 10:02:26	10.8024965	106.7372632
0	2025-01-27 13:37:02	10.797981186383877	106.73759220464628
0	2025-01-27 07:41:25	10.8024965	106.7372632
0	2025-01-27 21:59:39	10.799672800451555	106.74036606461506
1	2025-01-27 07:56:10	10.778105074448447	106.68561637293534
1	2025-01-27 20:58:37	10.744949960311564	106.69531639287088
1	2025-01-27 18:58:09	10.7638299	106.6927577
1	2025-01-27 17:00:50	10.778105074448447	106.68561637293534
2	2025-01-27 17:39:18	10.756597857399218	106.69244118317624
2	2025-01-27 17:24:32	10.756597857399218	106.69244118317624
2	2025-01-27 03:18:26	10.771320992090434	106.66353229983463
4	2025-01-27 08:24:15	10.8125685174392	106.70252731936849
1	2025-01-28 04:37:43	10.744949960311564	106.69531639287088
1	2025-01-28 09:08:45	10.778105074448447	106.68561637293534
1	2025-01-28 15:05:18	10.778105074448447	106.68561637293534
1	2025-01-28 15:35:22	10.778105074448447	106.68561637293534
1	2025-01-28 19:53:12	10.7638299	106.6927577
2	2025-01-28 05:30:31	10.771320992090434	106.66353229983463
2	2025-01-28 20:33:46	10.771320992090434	106.66353229983463
2	2025-01-28 06:31:05	10.771320992090434	106.66353229983463
2	2025-01-28 01:22:28	10.771320992090434	106.66353229983463
2	2025-01-28 18:16:31	10.7701119	106.6661271
4	2025-01-28 00:18:20	10.81091366162911	106.7032510825876
0	2025-01-29 12:04:42	10.8024965	106.7372632
0	2025-01-29 04:16:14	10.799672800451555	106.74036606461506
0	2025-01-29 20:59:42	10.798801183240611	106.72711242354046
1	2025-01-29 20:23:32	10.744949960311564	106.69531639287088
1	2025-01-29 19:46:52	10.7638299	106.6927577
2	2025-01-29 08:04:52	10.756597857399218	106.69244118317624
2	2025-01-29 17:40:10	10.756597857399218	106.69244118317624
2	2025-01-29 21:57:42	10.771320992090434	106.66353229983463
2	2025-01-30 08:59:54	10.756597857399218	106.69244118317624
2	2025-01-30 09:08:54	10.756597857399218	106.69244118317624
2	2025-01-30 15:38:04	10.756597857399218	106.69244118317624
0	2025-01-31 10:53:29	10.8024965	106.7372632
0	2025-01-31 13:03:20	10.802328224681117	106.73642857560405
0	2025-01-31 18:16:29	10.735528858892618	106.66776982766982
2	2025-01-31 10:39:28	10.756597857399218	106.69244118317624
2	2025-01-31 11:38:48	10.756597857399218	106.69244118317624
2	2025-01-31 16:08:09	10.756597857399218	106.69244118317624
2	2025-01-31 18:24:41	10.7701119	106.6661271
2	2025-01-31 17:58:31	10.756597857399218	106.69244118317624
